acode_index,url,country,full_date,month,name,sport,year
1584,http://services.datasport.com/2013/lauf/knoli-dietikon,CCH,Sat 01.06.2013,6,"Dietiker Waldlauf (KnoliCup), Dietikon",Running,2013
1585,http://services.datasport.com/2013/lauf/knoli-oetwil,CCH,Sun 14.04.2013,4,"Wiesentäli Lauf (KnoliCup), Oetwil a.d.L.",Running,2013
1586,http://services.datasport.com/2013/lauf/knoli-urdorf,CCH,Sat 04.05.2013,5,"Urdorfer Waldlauf (KnoliCup), Urdorf",Running,2013
1587,http://services.datasport.com/2013/lauf/kyburg,CCH,Sat 09.11.2013,11,"Kyburglauf, Kyburg",Running,2013
1588,http://services.datasport.com/2013/lauf/lamara,CCH,Sun 27.10.2013,10,Lausanne Marathon,Running,2013
1589,http://services.datasport.com/2013/lauf/langenthal,CCH,Sat 23.11.2013,11,Langenthaler Stadtlauf,Running,2013
1590,http://services.datasport.com/2013/lauf/lauerzerseelauf,CCH,Fri 28.06.2013,6,"Lauerzerseelauf, Seewen SZ",Running,2013
1591,http://services.datasport.com/2013/lauf/laufen,CCH,Sat 15.06.2013,6,10-Meilen Laufen,Running,2013
1592,http://services.datasport.com/2013/lauf/lburger,CCH,Sat 25.05.2013,5,Lenzburger Lauf,Running,2013
1593,http://services.datasport.com/2013/lauf/liestal,CCH,Wed 28.08.2013,8,Liestaler Stadtlauf,Running,2013
1594,http://services.datasport.com/2013/lauf/lucerne,CCH,Sun 27.10.2013,10,"SwissCityMarathon - Lucerne, Luzern",Running,2013
1595,http://services.datasport.com/2013/lauf/lugano,CCH,Sun 07.04.2013,4,Walking Lugano,Running,2013
1596,http://services.datasport.com/2013/lauf/luzern,CCH,Sat 27.04.2013,4,Luzerner Stadtlauf,Running,2013
1597,http://services.datasport.com/2013/lauf/maennlichen,CCH,Sun 09.06.2013,6,"Männlichen Halbmarathon, Grindelwald",Running,2013
1598,http://services.datasport.com/2013/lauf/matterhorn-ultraks,CCH,Sat 24.08.2013,8,"Matterhorn Ultraks Trail, Zermatt",Running,2013
1599,http://services.datasport.com/2013/lauf/meyrin,CCH,Sat 30.11.2013,11,Foulées automnales de Meyrin,Running,2013
1600,http://services.datasport.com/2013/lauf/midnight,CCH,Sat 14.12.2013,12,"Christmas Midnight Run, Lausanne",Running,2013
1601,http://services.datasport.com/2013/lauf/montheysanne,CCH,Sun 25.08.2013,8,"La Montheysanne, Monthey",Running,2013
1602,http://services.datasport.com/2013/lauf/montreux,CCH,Sun 07.07.2013,7,Montreux - Les Rochers de Naye,Running,2013
1603,http://services.datasport.com/2013/lauf/morat,CCH,Sat 05.10.2013+Sun 06.10.2013,10,Morat-Fribourg,Running,2013
1604,http://services.datasport.com/2013/lauf/mountainman,CCH,Sat 17.08.2013,8,"Mountainman, Titlis-Hasliberg-Pilatus",Running,2013
1605,http://services.datasport.com/2013/lauf/muensingen,CCH,Sat 10.08.2013,8,"Münsiger-Louf, Münsingen",Running,2013
1606,http://services.datasport.com/2013/lauf/muttenz,CCH,Sun 27.10.2013,10,Muttenzer Herbstlauf,Running,2013
1607,http://services.datasport.com/2013/lauf/neerach,CCH,Sun 22.09.2013,9,Neeracher Kinder- und Jugendlauf,Running,2013
1608,http://services.datasport.com/2013/lauf/neujahrsmarathon/,CCH,Tue 01.01.2013,1,"Neujahrsmarathon Zürich, Schlieren",Running,2013
1609,http://services.datasport.com/2013/lauf/payerne,CCH,Sat 09.03.2013,3,"10km, Payerne",Running,2013
1610,http://services.datasport.com/2013/lauf/presinge,CCH,Sun 17.03.2013,3,Tour de Presinge,Running,2013
1611,http://services.datasport.com/2013/lauf/renens,CCH,Sat 21.09.2013,9,Course pédestre de Renens,Running,2013
1612,http://services.datasport.com/2013/lauf/reuss,CCH,Sat 23.02.2013,2,ASICS Bremgarter Reusslauf,Running,2013
1613,http://services.datasport.com/2013/lauf/rheinfall,CCH,Sun 18.08.2013,8,"Rheinfall-Lauf, Neuhausen",Running,2013
1614,http://services.datasport.com/2013/lauf/riehen,CCH,Sun 20.10.2013,10,Herbstlauf Riehen (Staffelmarathon & Kinderlauf),Running,2013
1615,http://services.datasport.com/2013/lauf/rotsee,CCH,Sat 20.04.2013,4,"Rotseelauf, Ebikon",Running,2013
1616,http://services.datasport.com/2013/lauf/runtothebeat,CCH,Sun 22.09.2013,9,IWB Basel Marathon,Running,2013
1617,http://services.datasport.com/2013/lauf/sardona,CCH,Sat 14.09.2013+Sun 15.09.2013,9,"Sardona Ultra Trail, Furt",Running,2013
1618,http://services.datasport.com/2013/lauf/schloss,CCH,Sun 06.10.2013,10,Schlosslauf Rapperswil-Jona,Running,2013
1619,http://services.datasport.com/2013/lauf/semi-marathon-fribourg,CCH,Sun 23.06.2013,6,"Semi-Marathon Fribourg, Courtepin",Running,2013
1620,http://services.datasport.com/2013/lauf/semi-orbe,CCH,Sat 07.09.2013,9,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",Running,2013
1621,http://services.datasport.com/2013/lauf/sempach,CCH,Sat 29.06.2013,6,Hellebardenlauf Sempach,Running,2013
1622,http://services.datasport.com/2013/lauf/sempacherseelauf,CCH,Sat 11.05.2013,5,"Sempacherseelauf, Sursee",Running,2013
1623,http://services.datasport.com/2013/lauf/sigriswiler-brueckenlauf,CCH,Sat 05.10.2013,10,"Sigriswiler Brückenlauf, Sigriswil",Running,2013
1624,http://services.datasport.com/2013/lauf/sihltaler,CCH,Wed 01.05.2013,5,"Sihltaler Frühlingslauf, Gattikon",Running,2013
1625,http://services.datasport.com/2013/lauf/silvester,CCH,Sun 15.12.2013,12,"Zürcher Silvesterlauf, Zürich",Running,2013
1626,http://services.datasport.com/2013/lauf/sion,CCH,Sat 14.12.2013,12,Course Titzé de noël Sion,Running,2013
1627,http://services.datasport.com/2013/lauf/sm10km,CCH,Sat 23.03.2013,3,"SM/CS 10km Strasse/route + Volkslauf 10km, Uster",Running,2013
1628,http://services.datasport.com/2013/lauf/smcross,CCH,Sun 03.03.2013,3,Schweizer Crossmeisterschaften Düdingen,Running,2013
1629,http://services.datasport.com/2013/lauf/sommer-gommer,CCH,Sat 31.08.2013,8,"Sommer Gommerlauf, Ulrichen",Running,2013
1630,http://services.datasport.com/2013/lauf/stralugano,CCH,Sun 29.09.2013,9,"Stralugano, Lugano",Running,2013
1631,http://services.datasport.com/2013/lauf/strongmanrun_ch,CCH,Sat 01.06.2013,6,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",Running,2013
1632,http://services.datasport.com/2013/lauf/survival,CCH,Sun 10.03.2013,3,"Survival Run, Thun",Running,2013
1633,http://services.datasport.com/2013/lauf/tdcn/etape1,CCH,Wed 24.04.2013,4,BCN Tour #1 Corcelles,Running,2013
1634,http://services.datasport.com/2013/lauf/tdcn/etape2,CCH,Wed 01.05.2013,5,BCN Tour #2 La Chaux-de-Fonds,Running,2013
1635,http://services.datasport.com/2013/lauf/tdcn/etape3,CCH,Wed 08.05.2013,5,BCN Tour #3 Dombresson,Running,2013
1636,http://services.datasport.com/2013/lauf/tdcn/etape4,CCH,Wed 15.05.2013,5,BCN Tour #4 Fleurier,Running,2013
1637,http://services.datasport.com/2013/lauf/tdcn/etape5,CCH,Wed 22.05.2013,5,BCN Tour #5 Colombier,Running,2013
1638,http://services.datasport.com/2013/lauf/tdcn/etape6,CCH,Wed 29.05.2013,5,BCN Tour #6 Neuchâtel,Running,2013
1639,http://services.datasport.com/2013/lauf/tdpv-printanier/etape1,CCH,Wed 29.05.2013,5,Tour du Pays de Vaud printanier #1 Moudon,Running,2013
1640,http://services.datasport.com/2013/lauf/tdpv-printanier/etape2,CCH,Wed 05.06.2013,6,Tour du Pays de Vaud printanier #2 Yverdon-les-Bains,Running,2013
1641,http://services.datasport.com/2013/lauf/tdpv-printanier/etape3,CCH,Wed 12.06.2013,6,Tour du Pays de Vaud printanier #3 - Yens,Running,2013
1642,http://services.datasport.com/2013/lauf/tdpv/etape1,CCH,Wed 14.08.2013,8,Tour du pays de Vaud #1 - Penthaz,Running,2013
1643,http://services.datasport.com/2013/lauf/tdpv/etape2,CCH,Wed 21.08.2013,8,Tour du Pays de Vaud #2 - Mezières,Running,2013
1644,http://services.datasport.com/2013/lauf/tdpv/etape3,CCH,Wed 28.08.2013,8,Tour du Pays de Vaud #3 - Chavornay,Running,2013
1645,http://services.datasport.com/2013/lauf/tdpv/etape4,CCH,Wed 04.09.2013,9,Tour du Pays de Vaud #4 - La Sarraz,Running,2013
1646,http://services.datasport.com/2013/lauf/tdpv/etape6,CCH,Wed 11.09.2013,9,Tour du pays de Vaud #5 - St. Prex,Running,2013
1647,http://services.datasport.com/2013/lauf/tenero,CCH,Sun 10.11.2013,11,"Maratona Ticino, Tenero",Running,2013
1648,http://services.datasport.com/2013/lauf/thunstadt,CCH,Sun 25.08.2013,8,"Thuner Stadtlauf, Thun",Running,2013
1649,http://services.datasport.com/2013/lauf/thyon,CCH,Sun 04.08.2013,8,"Course pédestre Thyon-Dixence, Thyon",Running,2013
1650,http://services.datasport.com/2013/lauf/ticino-running,CCH,Sun 16.06.2013,6,"Running & Walking Day Ticino, Bellinzona",Running,2013
1651,http://services.datasport.com/2013/lauf/toess,CCH,Tue 11.06.2013,6,"Töss-Stafette, Winterthur",Running,2013
1652,http://services.datasport.com/2013/lauf/tour-du-lac-de-joux,CCH,Sat 06.07.2013,7,"Tour du Lac de Joux, Le Sentier",Running,2013
1653,http://services.datasport.com/2013/lauf/tower,CCH,Sat 02.03.2013,3,"Tower-Running, Basel",Running,2013
1654,http://services.datasport.com/2013/lauf/trail-event-des-paccots,CCH,Sun 09.06.2013,6,"Trail Event des Paccots, Les Paccots",Running,2013
1655,http://services.datasport.com/2013/lauf/traines,CCH,Sat 13.04.2013,4,"Les Traine-Savates, Cheseaux-sur-Lausanne",Running,2013
1656,http://services.datasport.com/2013/lauf/transviamala,CCH,Sun 20.10.2013,10,Transruinaulta Trailmarathon / Transviamala Ilanz-Thusis-Donat,Running,2013
1657,http://services.datasport.com/2013/lauf/trotteuse,CCH,Sat 14.12.2013,12,"La Trotteuse-Tissot, La Chaux-de-Fonds",Running,2013
1658,http://services.datasport.com/2013/lauf/wallisellen,CCH,Sun 03.11.2013,11,"Walliseller Lauf, Wallisellen",Running,2013
1659,http://services.datasport.com/2013/lauf/willisau,CCH,Sat 21.09.2013,9,"Willisauer Lauf, Willisau",Running,2013
1660,http://services.datasport.com/2013/lauf/winterthur,CCH,Sun 26.05.2013,5,Winterthur Marathon,Running,2013
1661,http://services.datasport.com/2013/lauf/wohlen,CCH,Sat 18.05.2013,5,Pfingstlauf Wohlen AG,Running,2013
1662,http://services.datasport.com/2013/lauf/zermattmarathon,CCH,Sat 06.07.2013,7,"Zermatt Marathon, Zermatt",Running,2013
1663,http://services.datasport.com/2013/lauf/zinal,CCH,Sun 11.08.2013,8,"Sierre-Zinal, Sierre",Running,2013
1664,http://services.datasport.com/2013/lauf/zuerich,CCH,Sun 07.04.2013,4,"Zürich Marathon, Teamrun und Cityrun",Running,2013
1665,http://services.datasport.com/2013/tri/inferno,CCH,Sat 17.08.2013,8,"Inferno Halbmarathon, Mürren",Running,2013
1666,http://services.datasport.com/2013/zkb/affoltern,CCH,Sat 31.08.2013,8,Türlerseelauf Affoltern am Albis,Running,2013
1667,http://services.datasport.com/2013/zkb/bachtel,CCH,Sun 08.09.2013,9,"Geländelauf am Bachtel, Dürnten",Running,2013
1668,http://services.datasport.com/2013/zkb/flughafen,CCH,Thu 09.05.2013,5,"Flughafenlauf, Kloten",Running,2013
1669,http://services.datasport.com/2013/zkb/maennedorf,CCH,Sat 23.03.2013,3,Männedörfler Waldlauf,Running,2013
1670,http://services.datasport.com/2013/zkb/pfaeffiker,CCH,Sun 29.09.2013,9,"Pfäffikerseelauf, Wetzikon",Running,2013
1671,http://services.datasport.com/2013/zkb/rueti,CCH,Sat 24.08.2013,8,"Rütilauf, Rüti ZH",Running,2013
1672,http://services.datasport.com/2013/zkb/winterthur,CCH,Sat 02.03.2013,3,Laufsporttag Winterthur,Running,2013
1673,http://services.datasport.com/2013/zkb/wyland,CCH,Sat 15.06.2013,6,"Wylandlauf, Andelfingen",Running,2013
1674,http://services.datasport.com/2013/zkb/zhneujahr,CCH,Sat 12.01.2013,1,"Dietiker Neujahrslauf, Dietikon",Running,2013
1675,http://services.datasport.com/2013/zkb/zumiker,CCH,Sat 08.06.2013,6,Zumiker-Lauf,Running,2013
1676,http://services.datasport.com/2013\lauf\augusta-raurica,CCH,Sun 10.11.2013,11,"Augusta Raurica Lauf, Augst BL",Running,2013
1677,http://services.datasport.com/2014/lauf/6weeks/etappe1,CCH,Wed 23.04.2014,4,GO-IN 6 Weeks #1 Mauensee,Running,2014
1678,http://services.datasport.com/2014/lauf/6weeks/etappe2,CCH,Wed 30.04.2014,4,GO-IN 6 Weeks #2 Wauwil,Running,2014
1679,http://services.datasport.com/2014/lauf/6weeks/etappe3,CCH,Wed 07.05.2014,5,GO-IN 6 Weeks #3 Buchrain,Running,2014
1680,http://services.datasport.com/2014/lauf/6weeks/etappe4,CCH,Wed 14.05.2014,5,GO-IN 6 Weeks #4 Dagmersellen,Running,2014
1681,http://services.datasport.com/2014/lauf/6weeks/etappe5,CCH,Wed 21.05.2014,5,GO-IN 6 Weeks #5 Pfaffnau,Running,2014
1682,http://services.datasport.com/2014/lauf/6weeks/etappe6,CCH,Wed 28.05.2014,5,GO-IN 6 Weeks #6 Buttisholz,Running,2014
1683,http://services.datasport.com/2014/lauf/Avent,CCH,Sun 23.11.2014,11,"Course de l'Avent, Fribourg",Running,2014
1684,http://services.datasport.com/2014/lauf/Greifenseelauf,CCH,Sat 20.09.2014,9,"Int Greifenseelauf, Uster",Running,2014
1685,http://services.datasport.com/2014/lauf/TourDuChablais/etappe1,CCH,Wed 23.04.2014,4,Tour du Chablais #1 Martigny,Running,2014
1686,http://services.datasport.com/2014/lauf/TourDuChablais/etappe2,CCH,Wed 30.04.2014,4,Tour du Chablais #2 Bex,Running,2014
1687,http://services.datasport.com/2014/lauf/TourDuChablais/etappe3,CCH,Wed 07.05.2014,5,Tour du Chablais #3 Villeneuve,Running,2014
1688,http://services.datasport.com/2014/lauf/TourDuChablais/etappe4,CCH,Wed 14.05.2014,5,Tour du Chablais #4 Champéry,Running,2014
1689,http://services.datasport.com/2014/lauf/TourDuChablais/etappe5,CCH,Wed 21.05.2014,5,Tour du Chablais #5 Leysin,Running,2014
1690,http://services.datasport.com/2014/lauf/TourDuChablais/etappe6,CCH,Wed 28.05.2014,5,Tour du Chablais #6 Collombey-Muraz,Running,2014
1691,http://services.datasport.com/2014/lauf/aargauer-volkslauf,CCH,Sun 27.04.2014,4,"Aargauer Volkslauf, Aarau",Running,2014
1692,http://services.datasport.com/2014/lauf/aegeri,CCH,Fri 18.07.2014,7,"Aegeriseelauf, Oberägeri",Running,2014
1693,http://services.datasport.com/2014/lauf/aigle,CCH,Sat 06.12.2014,12,Course à Travers Aigle,Running,2014
1694,http://services.datasport.com/2014/lauf/arosa-trailrun,CCH,Sat 20.09.2014,9,Arosa Trailrun,Running,2014
1695,http://services.datasport.com/2014/lauf/auffahrtslauf,CCH,Thu 29.05.2014,5,Auffahrtslauf St. Gallen,Running,2014
1696,http://services.datasport.com/2014/lauf/b2run-zurich,CCH,Thu 18.09.2014,9,B2RUN Swiss Corporate Challenge Zürich,Running,2014
1697,http://services.datasport.com/2014/lauf/baden,CCH,Sat 29.03.2014,3,"Badener Limmat-Lauf, Baden",Running,2014
1698,http://services.datasport.com/2014/lauf/baldegger,CCH,Sat 31.05.2014,5,"Baldeggerseelauf, Hitzkirch",Running,2014
1699,http://services.datasport.com/2014/lauf/barjotrun,CCH,Sat 12.04.2014,4,"La Barjot Run, Bière",Running,2014
1700,http://services.datasport.com/2014/lauf/basel,CCH,Sat 29.11.2014,11,Basler Stadtlauf,Running,2014
1701,http://services.datasport.com/2014/lauf/biel,CCH,Thu 12.06.2014 bisSat 14.06.2014,6,"Bieler Lauftage, Biel/Bienne",Running,2014
1702,http://services.datasport.com/2014/lauf/bielercross,CCH,Sun 09.11.2014,11,"Int. Bieler Cross, Biel-Bienne",Running,2014
1703,http://services.datasport.com/2014/lauf/birslauffr,CCH,Sat 05.04.2014,4,Birslauf Basel,Running,2014
1704,http://services.datasport.com/2014/lauf/blenio,CCH,Mon 21.04.2014,4,"Giro Media Blenio, Dongio",Running,2014
1705,http://services.datasport.com/2014/lauf/bluemlisalp,CCH,Sun 25.05.2014,5,"Blüemlisalp-Lauf, Reichenbach",Running,2014
1706,http://services.datasport.com/2014/lauf/bremgarten,CCH,Sun 19.10.2014,10,"Bremgartenlauf, Bremgarten b.Bern",Running,2014
1707,http://services.datasport.com/2014/lauf/brienzer,CCH,Sat 11.10.2014,10,"Brienzerseelauf, Bönigen",Running,2014
1708,http://services.datasport.com/2014/lauf/bruggelauf,CCH,Sun 17.08.2014,8,Basler Bruggelauf,Running,2014
1709,http://services.datasport.com/2014/lauf/buendner,CCH,Sat 12.04.2014,4,"Bündner Frühlingslauf, Domat / Ems",Running,2014
1710,http://services.datasport.com/2014/lauf/bueren,CCH,Sat 11.10.2014,10,"Bürenlauf, Büren an der Aare",Running,2014
1711,http://services.datasport.com/2014/lauf/burgdorf,CCH,Sat 13.09.2014,9,"Burgdorfer Stadtlauf, Burgdorf",Running,2014
1712,http://services.datasport.com/2014/lauf/carouge,CCH,Sat 27.09.2014,9,Run to Run de Carouge,Running,2014
1713,http://services.datasport.com/2014/lauf/caslano,CCH,Sat 25.01.2014,1,"Cross Malcantonese, Caslano",Running,2014
1714,http://services.datasport.com/2014/lauf/chandolin,CCH,Sat 27.09.2014,9,"Les KM de Chando, Chandolin",Running,2014
1715,http://services.datasport.com/2014/lauf/chrischonalauf,CCH,Wed 25.06.2014,6,"Chrischonalauf, Riehen",Running,2014
1716,http://services.datasport.com/2014/lauf/corrida,CCH,Sat 15.11.2014,11,"Corrida Bulloise, Bulle",Running,2014
1717,http://services.datasport.com/2014/lauf/crossrun,CCH,Sun 31.08.2014,8,"crossrun, Therwil",Running,2014
1718,http://services.datasport.com/2014/lauf/cuorsadilrein,CCH,Sun 01.06.2014,6,"La Cuorsa dil Rein, Disentis",Running,2014
1719,http://services.datasport.com/2014/lauf/defivignoble,CCH,Wed 14.05.2014,5,"Défi du vignoble, Cully",Running,2014
1720,http://services.datasport.com/2014/lauf/derendingen,CCH,Fri 27.06.2014,6,"Derendinger Abendlauf, Derendingen",Running,2014
1721,http://services.datasport.com/2014/lauf/dreilaender,CCH,Sun 25.05.2014,5,"Dreiländer-Lauf, Basel",Running,2014
1722,http://services.datasport.com/2014/lauf/eiger-trail,CCH,Sat 19.07.2014+Sun 20.07.2014,7,"Eiger Ultra Trail, Grindelwald",Running,2014
1723,http://services.datasport.com/2014/lauf/emme,CCH,Wed 20.08.2014,8,Emmenlauf Utzenstorf,Running,2014
1724,http://services.datasport.com/2014/lauf/escalade,CCH,Sat 06.12.2014,12,"Course de l'Escalade, Genève",Running,2014
1725,http://services.datasport.com/2014/lauf/faido,CCH,Sat 31.05.2014,5,Faido Running Night,Running,2014
1726,http://services.datasport.com/2014/lauf/fete-jeunesse-Chaux-de-Fonds,CCH,Fri 27.06.2014,6,"50ème Fête de la Jeunesse, La Chaux-de-Fonds",Running,2014
1727,http://services.datasport.com/2014/lauf/frauenfelder,CCH,Sun 16.11.2014,11,Frauenfelder,Running,2014
1728,http://services.datasport.com/2014/lauf/frauenlauf,CCH,Sun 15.06.2014,6,Schweizer Frauenlauf Bern,Running,2014
1729,http://services.datasport.com/2014/lauf/gempen,CCH,Wed 04.06.2014,6,"Gempenlauf, Dornach",Running,2014
1730,http://services.datasport.com/2014/lauf/gersau,CCH,Wed 31.12.2014,12,Silvesterlauf Gersau,Running,2014
1731,http://services.datasport.com/2014/lauf/gippingen,CCH,Wed 31.12.2014,12,Gippinger Stauseelauf,Running,2014
1732,http://services.datasport.com/2014/lauf/girolaghiamo,CCH,Sun 20.07.2014,7,"Girolaghiamo, Ponte Tresa",Running,2014
1733,http://services.datasport.com/2014/lauf/glacier3000,CCH,Sat 09.08.2014,8,"Glacier 3000 Run, Gstaad",Running,2014
1734,http://services.datasport.com/2014/lauf/glarus,CCH,Sat 25.10.2014,10,"Glarner Stadtlauf, Glarus",Running,2014
1735,http://services.datasport.com/2014/lauf/gletscherlauf,CCH,Sun 29.06.2014,6,"Aletsch-Halbmarathon, Bettmeralp",Running,2014
1736,http://services.datasport.com/2014/lauf/gossau,CCH,Sat 06.12.2014,12,Gossauer Weihnachtslauf,Running,2014
1737,http://services.datasport.com/2014/lauf/grmarathon,CCH,Sat 28.06.2014+Sun 29.06.2014,6,"Graubünden Marathon/Walking, Lenzerheide",Running,2014
1738,http://services.datasport.com/2014/lauf/groupe-e-tour/etape1,CCH,Wed 20.08.2014,8,"Groupe E Tour Fribourg #1, Cousset",Running,2014
1739,http://services.datasport.com/2014/lauf/groupe-e-tour/etape2,CCH,Wed 27.08.2014,8,"Groupe E Tour Fribourg #2, Charmey",Running,2014
1740,http://services.datasport.com/2014/lauf/groupe-e-tour/etape3,CCH,Wed 03.09.2014,9,"Groupe E Tour Fribourg #3, Kerzers",Running,2014
1741,http://services.datasport.com/2014/lauf/groupe-e-tour/etape4,CCH,Wed 10.09.2014,9,"Groupe E Tour Fribourg #4, Siviriez",Running,2014
1742,http://services.datasport.com/2014/lauf/groupe-e-tour/etape5,CCH,Wed 17.09.2014,9,"Groupe E Tour Fribourg #5, Givisiez",Running,2014
1743,http://services.datasport.com/2014/lauf/gurten,CCH,Sun 02.11.2014,11,"Gurtenclassic, Wabern",Running,2014
1744,http://services.datasport.com/2014/lauf/hallwil,CCH,Sat 11.10.2014,10,"Hallwilerseelauf, Beinwil am See",Running,2014
1745,http://services.datasport.com/2014/lauf/irontrail,CCH,Thu 14.08.2014 bisSun 17.08.2014,8,"Swiss IRONTRAIL, Davos",Running,2014
1746,http://services.datasport.com/2014/lauf/isst,CCH,Fri 07.11.2014,11,"ISST Division 1 Cross Country Championship 2015, Rüschlikon",Running,2014
1747,http://services.datasport.com/2014/lauf/jmprolog,CCH,Fri 12.09.2014,9,"Jungfrau Minirun + Minimarathon, Interlaken",Running,2014
1748,http://services.datasport.com/2014/lauf/jungfrau,CCH,Sat 13.09.2014,9,"Jungfrau-Marathon, Interlaken",Running,2014
1749,http://services.datasport.com/2014/lauf/kapoag,CCH,Wed 30.04.2014,4,10km-Lauf Kapo Aargau,Running,2014
1750,http://services.datasport.com/2014/lauf/kehrsatz,CCH,Sat 26.04.2014,4,"Chäsitzerlouf, Kehrsatz",Running,2014
1751,http://services.datasport.com/2014/lauf/kerzers,CCH,Sat 15.03.2014,3,Kerzerslauf,Running,2014
1752,http://services.datasport.com/2014/lauf/km20,CCH,Sat 26.04.2014,4,20km de Lausanne,Running,2014
1753,http://services.datasport.com/2014/lauf/kyburg,CCH,Sat 08.11.2014,11,"Kyburglauf, Kyburg",Running,2014
1754,http://services.datasport.com/2014/lauf/lamara,CCH,Sun 26.10.2014,10,Lausanne Marathon,Running,2014
1755,http://services.datasport.com/2014/lauf/langenthal,CCH,Sat 22.11.2014,11,Langenthaler Stadtlauf,Running,2014
1756,http://services.datasport.com/2014/lauf/lauerzerseelauf,CCH,Fri 27.06.2014,6,"Lauerzerseelauf, Seewen SZ",Running,2014
1757,http://services.datasport.com/2014/lauf/laufen,CCH,Sat 21.06.2014,6,10-Meilen Laufen,Running,2014
1758,http://services.datasport.com/2014/lauf/lburger,CCH,Sat 24.05.2014,5,Lenzburger Lauf,Running,2014
1759,http://services.datasport.com/2014/lauf/liestal,CCH,Wed 27.08.2014,8,Liestaler Stadtlauf,Running,2014
1760,http://services.datasport.com/2014/lauf/lucerne,CCH,Sun 26.10.2014,10,"SwissCityMarathon - Lucerne, Luzern",Running,2014
1761,http://services.datasport.com/2014/lauf/lugano,CCH,Sun 27.04.2014,4,Walking Lugano,Running,2014
1762,http://services.datasport.com/2014/lauf/luzern,CCH,Sat 03.05.2014,5,Luzerner Stadtlauf,Running,2014
1763,http://services.datasport.com/2014/lauf/matterhorn-ultraks,CCH,Sat 23.08.2014,8,"Matterhorn Ultraks Trail, Zermatt",Running,2014
1764,http://services.datasport.com/2014/lauf/meyrin,CCH,Sat 29.11.2014,11,Foulées automnales de Meyrin,Running,2014
1765,http://services.datasport.com/2014/lauf/midnight,CCH,Sat 13.12.2014,12,"Christmas Midnight Run, Lausanne",Running,2014
1766,http://services.datasport.com/2014/lauf/montheysanne,CCH,Sun 24.08.2014,8,"La Montheysanne, Monthey",Running,2014
1767,http://services.datasport.com/2014/lauf/montreux,CCH,Sun 06.07.2014,7,Montreux - Les Rochers de Naye,Running,2014
1768,http://services.datasport.com/2014/lauf/morat,CCH,Sat 04.10.2014+Sun 05.10.2014,10,Morat-Fribourg,Running,2014
1769,http://services.datasport.com/2014/lauf/mountainman,CCH,Sat 16.08.2014,8,"Mountainman, Titlis-Hasliberg-Pilatus",Running,2014
1770,http://services.datasport.com/2014/lauf/muensingen,CCH,Sat 09.08.2014,8,"Münsiger-Louf, Münsingen",Running,2014
1771,http://services.datasport.com/2014/lauf/muttenz,CCH,Sun 26.10.2014,10,Muttenzer Herbstlauf,Running,2014
1772,http://services.datasport.com/2014/lauf/neerach,CCH,Sun 21.09.2014,9,Neeracher Kinder- und Jugendlauf,Running,2014
1773,http://services.datasport.com/2014/lauf/neujahrsmarathon/,CCH,Wed 01.01.2014,1,10 JAHRE NEUJAHRSMARATHON ZÜRICH,Running,2014
1774,http://services.datasport.com/2014/lauf/nightrun-morges,CCH,Sat 08.11.2014,11,Night Run Morges,Running,2014
1775,http://services.datasport.com/2014/lauf/noviodurun,CCH,Sat 01.11.2014,11,"Noviodurun, Nyon",Running,2014
1776,http://services.datasport.com/2014/lauf/payerne,CCH,Sun 02.03.2014,3,10km de Payerne,Running,2014
1777,http://services.datasport.com/2014/lauf/presinge,CCH,Sun 16.03.2014,3,Tour de Presinge,Running,2014
1778,http://services.datasport.com/2014/lauf/renens,CCH,Sat 27.09.2014,9,Course pédestre de Renens,Running,2014
1779,http://services.datasport.com/2014/lauf/reuss,CCH,Sat 22.02.2014,2,ASICS Bremgarter Reusslauf,Running,2014
1780,http://services.datasport.com/2014/lauf/rheinfall,CCH,Sun 24.08.2014,8,"Rheinfall-Lauf, Neuhausen",Running,2014
1781,http://services.datasport.com/2014/lauf/riehen,CCH,Sun 19.10.2014,10,Herbstlauf Riehen (Staffelmarathon & Kinderlauf),Running,2014
1782,http://services.datasport.com/2014/lauf/rotsee,CCH,Sat 12.04.2014,4,"Rotseelauf, Ebikon",Running,2014
1783,http://services.datasport.com/2014/lauf/runtothebeat,CCH,Sun 28.09.2014,9,IWB Basel Marathon,Running,2014
1784,http://services.datasport.com/2014/lauf/schloss,CCH,Sun 19.10.2014,10,Schlosslauf Rapperswil-Jona,Running,2014
1785,http://services.datasport.com/2014/lauf/semi-cote,CCH,Sun 14.09.2014,9,"Semi-Marathon de la Côte, Allaman-Nyon",Running,2014
1786,http://services.datasport.com/2014/lauf/semi-marathon-fribourg,CCH,Sun 01.06.2014,6,"Semi-Marathon Fribourg, Courtepin",Running,2014
1787,http://services.datasport.com/2014/lauf/semi-orbe,CCH,Sat 13.09.2014,9,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",Running,2014
1788,http://services.datasport.com/2014/lauf/sempach,CCH,Sat 14.06.2014,6,Hellebardenlauf Sempach,Running,2014
1789,http://services.datasport.com/2014/lauf/sempacherseelauf,CCH,Sat 24.05.2014,5,"Sempacherseelauf, Sursee",Running,2014
